model,arm,condition_dir,author,run_id,call_index,prompt_kind,excerpt_present,marks_before,marks_after,generator_marks_after,boundary_method,response_words,model_version,finish_reason,latency_s,prompt_tokens,output_tokens,thinking_tokens
flash,c2,flash_c2,john_c_hutcheson,20,7,continuation_with_prompt,True,1207,1244,1244,per_call_sum,250,gemini-2.5-flash,FinishReason.MAX_TOKENS,55.585006,2665,327,7861
flash,c2,flash_c2,john_c_hutcheson,20,8,continuation_with_prompt,True,1244,1287,1287,per_call_sum,261,gemini-2.5-flash,FinishReason.MAX_TOKENS,53.033602,2694,327,7861
flash,c2,flash_c2,john_c_hutcheson,20,9,continuation_with_prompt,True,1287,1592,1592,per_call_sum,1904,gemini-2.5-flash,FinishReason.MAX_TOKENS,52.908196,2677,2379,5809
flash,c2,flash_c2,john_c_hutcheson,20,10,continuation_with_prompt,True,1592,1632,1632,per_call_sum,266,gemini-2.5-flash,FinishReason.MAX_TOKENS,52.047763,2654,326,7862
flash,c2,flash_c2,john_c_hutcheson,20,11,continuation_with_prompt,True,1632,1671,1671,per_call_sum,262,gemini-2.5-flash,FinishReason.MAX_TOKENS,56.696101,2655,327,7861
flash,c2,flash_c2,john_c_hutcheson,20,12,continuation_with_prompt,True,1671,1714,1714,per_call_sum,262,gemini-2.5-flash,FinishReason.MAX_TOKENS,54.641404,2660,328,7860
flash,c2,flash_c2,john_c_hutcheson,20,13,continuation_with_prompt,True,1714,1757,1757,per_call_sum,258,gemini-2.5-flash,FinishReason.MAX_TOKENS,58.501816,2665,328,7860
flash,c2,flash_c2,john_c_hutcheson,20,14,continuation_with_prompt,True,1757,1798,1798,per_call_sum,261,gemini-2.5-flash,FinishReason.MAX_TOKENS,58.491011,2667,328,7860
flash,c2,flash_c2,john_c_hutcheson,20,15,continuation_with_prompt,True,1798,1831,1831,per_call_sum,266,gemini-2.5-flash,FinishReason.MAX_TOKENS,65.732275,2673,326,7862
flash,c2,flash_c2,john_c_hutcheson,20,16,continuation_with_prompt,True,1831,2515,2515,per_call_sum,4355,gemini-2.5-flash,FinishReason.STOP,53.683635,2658,5428,2022
flash,c2,flash_c2,john_c_hutcheson,20,17,continuation_with_prompt,True,2515,2700,2700,per_call_sum,1202,gemini-2.5-flash,FinishReason.MAX_TOKENS,57.632653,2652,1481,6707
flash,c2,flash_c2,john_c_hutcheson,20,18,continuation_with_prompt,True,2700,3350,3350,per_call_sum,3463,gemini-2.5-flash,FinishReason.STOP,45.331346,2661,4399,1755
flash,c2,flash_c2,john_c_hutcheson,20,19,continuation_with_prompt,True,3350,4076,4076,per_call_sum,3524,gemini-2.5-flash,FinishReason.STOP,168.555532,2674,4470,1960
flash,c2,flash_c2,john_c_hutcheson,20,20,continuation_with_prompt,True,4076,4924,4924,per_call_sum,4569,gemini-2.5-flash,FinishReason.MAX_TOKENS,52.697845,2655,5721,2466
flash,c2,flash_c2,john_c_hutcheson,20,21,continuation_with_prompt,True,4924,5337,5337,per_call_sum,2332,gemini-2.5-flash,FinishReason.MAX_TOKENS,84.843685,2664,2874,5314
flash,c2,flash_c2,harold_l_goodwin,1,1,initial,True,0,275,275,per_call_sum,1020,gemini-2.5-flash,FinishReason.STOP,26.728056,2024,1372,2805
flash,c2,flash_c2,harold_l_goodwin,1,2,continuation_with_prompt,True,275,343,343,per_call_sum,249,gemini-2.5-flash,FinishReason.MAX_TOKENS,57.75287,2753,326,7862
flash,c2,flash_c2,harold_l_goodwin,1,3,continuation_with_prompt,True,343,402,402,per_call_sum,250,gemini-2.5-flash,FinishReason.MAX_TOKENS,64.925203,2729,323,7865
flash,c2,flash_c2,harold_l_goodwin,1,4,continuation_with_prompt,True,402,1154,1154,per_call_sum,3064,gemini-2.5-flash,FinishReason.STOP,40.325588,2701,4019,1712
flash,c2,flash_c2,harold_l_goodwin,1,5,continuation_with_prompt,True,1154,2053,2053,per_call_sum,3649,gemini-2.5-flash,FinishReason.STOP,43.106884,2683,4749,834
flash,c2,flash_c2,harold_l_goodwin,1,6,continuation_with_prompt,True,2053,3014,3014,per_call_sum,4036,gemini-2.5-flash,FinishReason.STOP,58.008866,2682,5322,2148
flash,c2,flash_c2,harold_l_goodwin,1,7,continuation_with_prompt,True,3014,3073,3073,per_call_sum,247,gemini-2.5-flash,FinishReason.MAX_TOKENS,61.179246,2692,327,7861
flash,c2,flash_c2,harold_l_goodwin,1,8,continuation_with_prompt,True,3073,4374,4374,per_call_sum,5332,gemini-2.5-flash,FinishReason.MAX_TOKENS,50.298918,2694,6934,1253
flash,c2,flash_c2,harold_l_goodwin,1,9,continuation_with_prompt,True,4374,5561,5561,per_call_sum,5530,gemini-2.5-flash,FinishReason.MAX_TOKENS,53.152942,2676,7149,1038
flash,c2,flash_c2,harold_l_goodwin,2,1,initial,True,0,386,386,per_call_sum,1212,gemini-2.5-flash,FinishReason.STOP,30.570339,2057,1712,4354
flash,c2,flash_c2,harold_l_goodwin,2,2,continuation_with_prompt,True,386,479,479,per_call_sum,335,gemini-2.5-flash,FinishReason.MAX_TOKENS,53.468233,2768,451,7737
flash,c2,flash_c2,harold_l_goodwin,2,3,continuation_with_prompt,True,479,681,681,per_call_sum,897,gemini-2.5-flash,FinishReason.MAX_TOKENS,48.820499,2745,1170,7018
flash,c2,flash_c2,harold_l_goodwin,2,4,continuation_with_prompt,True,681,1413,1413,per_call_sum,3130,gemini-2.5-flash,FinishReason.STOP,32.813774,2741,4086,1119
flash,c2,flash_c2,harold_l_goodwin,2,5,continuation_with_prompt,True,1413,1577,1577,per_call_sum,699,gemini-2.5-flash,FinishReason.MAX_TOKENS,52.171528,2738,916,7272
flash,c2,flash_c2,harold_l_goodwin,2,6,continuation_with_prompt,True,1577,1652,1652,per_call_sum,345,gemini-2.5-flash,FinishReason.MAX_TOKENS,51.082278,2746,450,7738
flash,c2,flash_c2,harold_l_goodwin,2,7,continuation_with_prompt,True,1652,2130,2130,per_call_sum,2114,gemini-2.5-flash,FinishReason.MAX_TOKENS,43.325709,2733,2786,5402
flash,c2,flash_c2,harold_l_goodwin,2,8,continuation_with_prompt,True,2130,2457,2457,per_call_sum,1086,gemini-2.5-flash,FinishReason.MAX_TOKENS,50.327212,2793,1545,6643
flash,c2,flash_c2,harold_l_goodwin,2,9,continuation_with_prompt,True,2457,2664,2664,per_call_sum,734,gemini-2.5-flash,FinishReason.MAX_TOKENS,51.532043,2798,1025,7163
flash,c2,flash_c2,harold_l_goodwin,2,10,continuation_with_prompt,True,2664,2830,2830,per_call_sum,605,gemini-2.5-flash,FinishReason.MAX_TOKENS,55.795071,2779,815,7373
flash,c2,flash_c2,harold_l_goodwin,2,11,continuation_with_prompt,True,2830,2894,2894,per_call_sum,243,gemini-2.5-flash,FinishReason.MAX_TOKENS,56.496491,2760,326,7862
flash,c2,flash_c2,harold_l_goodwin,2,12,continuation_with_prompt,True,2894,3052,3052,per_call_sum,632,gemini-2.5-flash,FinishReason.MAX_TOKENS,56.35204,2748,846,7342
flash,c2,flash_c2,harold_l_goodwin,2,13,continuation_with_prompt,True,3052,3453,3453,per_call_sum,1463,gemini-2.5-flash,FinishReason.MAX_TOKENS,89.349527,2748,1969,6219
flash,c2,flash_c2,harold_l_goodwin,2,14,continuation_with_prompt,True,3453,3557,3557,per_call_sum,473,gemini-2.5-flash,FinishReason.MAX_TOKENS,53.647352,2755,617,7571
flash,c2,flash_c2,harold_l_goodwin,2,15,continuation_with_prompt,True,3557,4718,4718,per_call_sum,4766,gemini-2.5-flash,FinishReason.STOP,50.915624,2745,6360,1147
flash,c2,flash_c2,harold_l_goodwin,2,16,continuation_with_prompt,True,4718,5265,5265,per_call_sum,2267,gemini-2.5-flash,FinishReason.MAX_TOKENS,81.069514,2734,2980,5208
flash,c2,flash_c2,harold_l_goodwin,3,1,initial,True,0,220,220,per_call_sum,847,gemini-2.5-flash,FinishReason.STOP,59.862778,2024,1112,2613
flash,c2,flash_c2,harold_l_goodwin,3,2,continuation_with_prompt,True,220,270,270,per_call_sum,254,gemini-2.5-flash,FinishReason.MAX_TOKENS,61.931663,2691,326,7862
flash,c2,flash_c2,harold_l_goodwin,3,3,continuation_with_prompt,True,270,332,332,per_call_sum,248,gemini-2.5-flash,FinishReason.MAX_TOKENS,157.634215,2699,328,7860
flash,c2,flash_c2,harold_l_goodwin,3,4,continuation_with_prompt,True,332,455,455,per_call_sum,502,gemini-2.5-flash,FinishReason.MAX_TOKENS,84.26013,2703,660,7528
flash,c2,flash_c2,harold_l_goodwin,3,5,continuation_with_prompt,True,455,518,518,per_call_sum,247,gemini-2.5-flash,FinishReason.MAX_TOKENS,159.488259,2711,324,7864
flash,c2,flash_c2,harold_l_goodwin,3,6,continuation_with_prompt,True,518,531,531,per_call_sum,55,gemini-2.5-flash,FinishReason.MAX_TOKENS,155.949729,2711,73,8115
flash,c2,flash_c2,harold_l_goodwin,3,7,continuation_with_prompt,True,531,591,591,per_call_sum,240,gemini-2.5-flash,FinishReason.MAX_TOKENS,70.953324,2714,325,7863
flash,c2,flash_c2,harold_l_goodwin,3,8,continuation_with_prompt,True,591,1511,1511,per_call_sum,3773,gemini-2.5-flash,FinishReason.STOP,53.344468,2713,4969,1641
flash,c2,flash_c2,harold_l_goodwin,3,9,continuation_with_prompt,True,1511,2530,2530,per_call_sum,4152,gemini-2.5-flash,FinishReason.STOP,154.006669,2681,5515,1215
flash,c2,flash_c2,harold_l_goodwin,3,10,continuation_with_prompt,True,2530,2592,2592,per_call_sum,247,gemini-2.5-flash,FinishReason.MAX_TOKENS,113.055781,2678,325,7863
flash,c2,flash_c2,harold_l_goodwin,3,11,continuation_with_prompt,True,2592,2908,2908,per_call_sum,1362,gemini-2.5-flash,FinishReason.MAX_TOKENS,58.609679,2685,1785,6403
flash,c2,flash_c2,harold_l_goodwin,3,12,continuation_with_prompt,True,2908,2963,2963,per_call_sum,252,gemini-2.5-flash,FinishReason.MAX_TOKENS,65.663715,2705,325,7863
flash,c2,flash_c2,harold_l_goodwin,3,13,continuation_with_prompt,True,2963,3887,3887,per_call_sum,4246,gemini-2.5-flash,FinishReason.STOP,62.796067,2706,5434,1149
flash,c2,flash_c2,harold_l_goodwin,3,14,continuation_with_prompt,True,3887,4111,4111,per_call_sum,1018,gemini-2.5-flash,FinishReason.MAX_TOKENS,64.103569,2678,1332,6856
flash,c2,flash_c2,harold_l_goodwin,3,15,continuation_with_prompt,True,4111,4178,4178,per_call_sum,235,gemini-2.5-flash,FinishReason.MAX_TOKENS,69.352156,2706,326,7862
flash,c2,flash_c2,harold_l_goodwin,3,16,continuation_with_prompt,True,4178,4363,4363,per_call_sum,808,gemini-2.5-flash,FinishReason.MAX_TOKENS,70.618225,2724,1060,7128
flash,c2,flash_c2,harold_l_goodwin,3,17,continuation_with_prompt,True,4363,4420,4420,per_call_sum,256,gemini-2.5-flash,FinishReason.MAX_TOKENS,64.082648,2696,327,7861
flash,c2,flash_c2,harold_l_goodwin,3,18,continuation_with_prompt,True,4420,4478,4478,per_call_sum,240,gemini-2.5-flash,FinishReason.MAX_TOKENS,64.661084,2689,325,7863
flash,c2,flash_c2,harold_l_goodwin,3,19,continuation_with_prompt,True,4478,4535,4535,per_call_sum,250,gemini-2.5-flash,FinishReason.MAX_TOKENS,103.661709,2704,323,7865
flash,c2,flash_c2,harold_l_goodwin,3,20,continuation_with_prompt,True,4535,4592,4592,per_call_sum,243,gemini-2.5-flash,FinishReason.MAX_TOKENS,74.119874,2710,328,7860
flash,c2,flash_c2,harold_l_goodwin,3,21,continuation_with_prompt,True,4592,5513,5513,per_call_sum,3657,gemini-2.5-flash,FinishReason.MAX_TOKENS,164.032866,2714,4897,3291
flash,c2,flash_c2,harold_l_goodwin,4,1,initial,True,0,345,345,per_call_sum,1495,gemini-2.5-flash,FinishReason.STOP,24.334178,2057,1913,3265
flash,c2,flash_c2,harold_l_goodwin,4,2,continuation_with_prompt,True,345,626,626,per_call_sum,1211,gemini-2.5-flash,FinishReason.MAX_TOKENS,57.543643,2709,1613,6575
flash,c2,flash_c2,harold_l_goodwin,4,3,continuation_with_prompt,True,626,1749,1749,per_call_sum,4528,gemini-2.5-flash,FinishReason.MAX_TOKENS,51.584731,2743,6073,2114
flash,c2,flash_c2,harold_l_goodwin,4,4,continuation_with_prompt,True,1749,1982,1982,per_call_sum,998,gemini-2.5-flash,FinishReason.MAX_TOKENS,59.773848,2777,1319,6869
flash,c2,flash_c2,harold_l_goodwin,4,5,continuation_with_prompt,True,1982,2254,2254,per_call_sum,1102,gemini-2.5-flash,FinishReason.MAX_TOKENS,56.276037,2743,1465,6723
flash,c2,flash_c2,harold_l_goodwin,4,6,continuation_with_prompt,True,2254,2411,2411,per_call_sum,811,gemini-2.5-flash,FinishReason.MAX_TOKENS,59.648275,2763,1022,7166
flash,c2,flash_c2,harold_l_goodwin,4,7,continuation_with_prompt,True,2411,2626,2626,per_call_sum,1030,gemini-2.5-flash,FinishReason.MAX_TOKENS,47.766264,2695,1338,6850
flash,c2,flash_c2,harold_l_goodwin,4,8,continuation_with_prompt,True,2626,3064,3064,per_call_sum,1921,gemini-2.5-flash,FinishReason.MAX_TOKENS,49.376615,2736,2504,5684
flash,c2,flash_c2,harold_l_goodwin,4,9,continuation_with_prompt,True,3064,3471,3471,per_call_sum,1857,gemini-2.5-flash,FinishReason.MAX_TOKENS,49.887191,2749,2405,5783
flash,c2,flash_c2,harold_l_goodwin,4,10,continuation_with_prompt,True,3471,4206,4206,per_call_sum,3020,gemini-2.5-flash,FinishReason.STOP,44.601671,2724,4038,2137
flash,c2,flash_c2,harold_l_goodwin,4,11,continuation_with_prompt,True,4206,4548,4548,per_call_sum,1309,gemini-2.5-flash,FinishReason.MAX_TOKENS,50.690382,2745,1836,6352
flash,c2,flash_c2,harold_l_goodwin,4,12,continuation_with_prompt,True,4548,5839,5839,per_call_sum,5024,gemini-2.5-flash,FinishReason.MAX_TOKENS,64.507483,2761,6908,1280
flash,c2,flash_c2,harold_l_goodwin,5,1,initial,True,0,274,274,per_call_sum,1053,gemini-2.5-flash,FinishReason.STOP,37.327541,2024,1425,6014
flash,c2,flash_c2,harold_l_goodwin,5,2,continuation_with_prompt,True,274,348,348,per_call_sum,239,gemini-2.5-flash,FinishReason.MAX_TOKENS,59.839513,2725,327,7861
flash,c2,flash_c2,harold_l_goodwin,5,3,continuation_with_prompt,True,348,1489,1489,per_call_sum,4237,gemini-2.5-flash,FinishReason.STOP,86.526721,2734,5638,2218
flash,c2,flash_c2,harold_l_goodwin,5,4,continuation_with_prompt,True,1489,1549,1549,per_call_sum,258,gemini-2.5-flash,FinishReason.MAX_TOKENS,48.586197,2706,328,7860
flash,c2,flash_c2,harold_l_goodwin,5,5,continuation_with_prompt,True,1549,1861,1861,per_call_sum,1537,gemini-2.5-flash,FinishReason.MAX_TOKENS,60.493194,2695,1950,6238
flash,c2,flash_c2,harold_l_goodwin,5,6,continuation_with_prompt,True,1861,2542,2542,per_call_sum,2783,gemini-2.5-flash,FinishReason.MAX_TOKENS,56.519023,2678,3652,4536
flash,c2,flash_c2,harold_l_goodwin,5,7,continuation_with_prompt,True,2542,2694,2694,per_call_sum,541,gemini-2.5-flash,FinishReason.MAX_TOKENS,88.41769,2708,702,7486
flash,c2,flash_c2,harold_l_goodwin,5,8,continuation_with_prompt,True,2694,2906,2906,per_call_sum,931,gemini-2.5-flash,FinishReason.MAX_TOKENS,60.209755,2708,1202,6986
flash,c2,flash_c2,harold_l_goodwin,5,9,continuation_with_prompt,True,2906,2954,2954,per_call_sum,255,gemini-2.5-flash,FinishReason.MAX_TOKENS,61.310755,2700,325,7863
flash,c2,flash_c2,harold_l_goodwin,5,10,continuation_with_prompt,True,2954,3196,3196,per_call_sum,1088,gemini-2.5-flash,FinishReason.MAX_TOKENS,57.608459,2680,1398,6790
flash,c2,flash_c2,harold_l_goodwin,5,11,continuation_with_prompt,True,3196,3807,3807,per_call_sum,2832,gemini-2.5-flash,FinishReason.STOP,38.422166,2698,3670,1161
flash,c2,flash_c2,harold_l_goodwin,5,12,continuation_with_prompt,True,3807,3981,3981,per_call_sum,741,gemini-2.5-flash,FinishReason.MAX_TOKENS,60.022572,2702,965,7223
flash,c2,flash_c2,harold_l_goodwin,5,13,continuation_with_prompt,True,3981,4033,4033,per_call_sum,253,gemini-2.5-flash,FinishReason.MAX_TOKENS,58.287345,2713,327,7861
flash,c2,flash_c2,harold_l_goodwin,5,14,continuation_with_prompt,True,4033,5433,5433,per_call_sum,5059,gemini-2.5-flash,FinishReason.MAX_TOKENS,59.925964,2712,6845,1342
flash,c2,flash_c2,harold_l_goodwin,6,1,initial,True,0,347,347,per_call_sum,1452,gemini-2.5-flash,FinishReason.STOP,29.01155,2057,1925,4922
flash,c2,flash_c2,harold_l_goodwin,6,2,continuation_with_prompt,True,347,402,402,per_call_sum,245,gemini-2.5-flash,FinishReason.MAX_TOKENS,49.890331,2716,327,7861
flash,c2,flash_c2,harold_l_goodwin,6,3,continuation_with_prompt,True,402,1303,1303,per_call_sum,3429,gemini-2.5-flash,FinishReason.STOP,46.112561,2732,4674,2270
flash,c2,flash_c2,harold_l_goodwin,6,4,continuation_with_prompt,True,1303,1370,1370,per_call_sum,241,gemini-2.5-flash,FinishReason.MAX_TOKENS,50.499228,2757,328,7860
flash,c2,flash_c2,harold_l_goodwin,6,5,continuation_with_prompt,True,1370,1554,1554,per_call_sum,719,gemini-2.5-flash,FinishReason.MAX_TOKENS,49.333462,2762,955,7233
flash,c2,flash_c2,harold_l_goodwin,6,6,continuation_with_prompt,True,1554,2617,2617,per_call_sum,4115,gemini-2.5-flash,FinishReason.MAX_TOKENS,55.050699,2745,5518,2670
flash,c2,flash_c2,harold_l_goodwin,6,7,continuation_with_prompt,True,2617,2667,2667,per_call_sum,258,gemini-2.5-flash,FinishReason.MAX_TOKENS,46.227999,2743,325,7863
flash,c2,flash_c2,harold_l_goodwin,6,8,continuation_with_prompt,True,2667,2719,2719,per_call_sum,244,gemini-2.5-flash,FinishReason.MAX_TOKENS,47.145315,2731,327,7861
flash,c2,flash_c2,harold_l_goodwin,6,9,continuation_with_prompt,True,2719,2765,2765,per_call_sum,262,gemini-2.5-flash,FinishReason.MAX_TOKENS,46.120666,2732,327,7861
flash,c2,flash_c2,harold_l_goodwin,6,10,continuation_with_prompt,True,2765,2859,2859,per_call_sum,410,gemini-2.5-flash,FinishReason.MAX_TOKENS,46.632907,2732,523,7665
flash,c2,flash_c2,harold_l_goodwin,6,11,continuation_with_prompt,True,2859,2913,2913,per_call_sum,253,gemini-2.5-flash,FinishReason.MAX_TOKENS,56.973759,2723,328,7860
flash,c2,flash_c2,harold_l_goodwin,6,12,continuation_with_prompt,True,2913,3825,3825,per_call_sum,3454,gemini-2.5-flash,FinishReason.STOP,67.827215,2733,4613,924
flash,c2,flash_c2,harold_l_goodwin,6,13,continuation_with_prompt,True,3825,4490,4490,per_call_sum,2442,gemini-2.5-flash,FinishReason.STOP,59.816341,2724,3292,1625
flash,c2,flash_c2,harold_l_goodwin,6,14,continuation_with_prompt,True,4490,5190,5190,per_call_sum,3150,gemini-2.5-flash,FinishReason.STOP,44.905068,2738,4133,1514
flash,c2,flash_c2,harold_l_goodwin,7,1,initial,True,0,163,163,per_call_sum,613,gemini-2.5-flash,FinishReason.STOP,15.080484,2024,804,1856
flash,c2,flash_c2,harold_l_goodwin,7,2,continuation_with_prompt,True,163,210,210,per_call_sum,260,gemini-2.5-flash,FinishReason.MAX_TOKENS,52.606121,2708,327,7861
flash,c2,flash_c2,harold_l_goodwin,7,3,continuation_with_prompt,True,210,277,277,per_call_sum,247,gemini-2.5-flash,FinishReason.MAX_TOKENS,50.483623,2699,323,7865
flash,c2,flash_c2,harold_l_goodwin,7,4,continuation_with_prompt,True,277,374,374,per_call_sum,424,gemini-2.5-flash,FinishReason.MAX_TOKENS,56.727499,2692,549,7639
flash,c2,flash_c2,harold_l_goodwin,7,5,continuation_with_prompt,True,374,530,530,per_call_sum,759,gemini-2.5-flash,FinishReason.MAX_TOKENS,50.994432,2701,967,7221
flash,c2,flash_c2,harold_l_goodwin,7,6,continuation_with_prompt,True,530,785,785,per_call_sum,1007,gemini-2.5-flash,FinishReason.MAX_TOKENS,56.849278,2686,1337,6851
flash,c2,flash_c2,harold_l_goodwin,7,7,continuation_with_prompt,True,785,1686,1686,per_call_sum,3850,gemini-2.5-flash,FinishReason.STOP,53.81772,2713,5023,2100
flash,c2,flash_c2,harold_l_goodwin,7,8,continuation_with_prompt,True,1686,1986,1986,per_call_sum,1309,gemini-2.5-flash,FinishReason.MAX_TOKENS,57.612991,2673,1707,6481
flash,c2,flash_c2,harold_l_goodwin,7,9,continuation_with_prompt,True,1986,2246,2246,per_call_sum,1193,gemini-2.5-flash,FinishReason.MAX_TOKENS,61.147768,2720,1540,6648
flash,c2,flash_c2,harold_l_goodwin,7,10,continuation_with_prompt,True,2246,2302,2302,per_call_sum,257,gemini-2.5-flash,FinishReason.MAX_TOKENS,68.167787,2689,327,7861
flash,c2,flash_c2,harold_l_goodwin,7,11,continuation_with_prompt,True,2302,3395,3395,per_call_sum,4576,gemini-2.5-flash,FinishReason.STOP,52.213506,2684,5966,1185
flash,c2,flash_c2,harold_l_goodwin,7,12,continuation_with_prompt,True,3395,3636,3636,per_call_sum,1158,gemini-2.5-flash,FinishReason.MAX_TOKENS,58.752764,2684,1458,6730
flash,c2,flash_c2,harold_l_goodwin,7,13,continuation_with_prompt,True,3636,3715,3715,per_call_sum,359,gemini-2.5-flash,FinishReason.MAX_TOKENS,58.529992,2692,466,7722
flash,c2,flash_c2,harold_l_goodwin,7,14,continuation_with_prompt,True,3715,4063,4063,per_call_sum,1696,gemini-2.5-flash,FinishReason.MAX_TOKENS,58.83907,2705,2153,6035
flash,c2,flash_c2,harold_l_goodwin,7,15,continuation_with_prompt,True,4063,4121,4121,per_call_sum,250,gemini-2.5-flash,FinishReason.MAX_TOKENS,61.413593,2692,328,7860
flash,c2,flash_c2,harold_l_goodwin,7,16,continuation_with_prompt,True,4121,5014,5014,per_call_sum,3493,gemini-2.5-flash,FinishReason.STOP,45.379558,2709,4707,1517
flash,c2,flash_c2,harold_l_goodwin,8,1,initial,True,0,375,375,per_call_sum,1570,gemini-2.5-flash,FinishReason.STOP,30.030513,2057,2090,3496
flash,c2,flash_c2,harold_l_goodwin,8,2,continuation_with_prompt,True,375,598,598,per_call_sum,911,gemini-2.5-flash,FinishReason.MAX_TOKENS,54.042145,2710,1203,6985
flash,c2,flash_c2,harold_l_goodwin,8,3,continuation_with_prompt,True,598,999,999,per_call_sum,1377,gemini-2.5-flash,FinishReason.MAX_TOKENS,58.450095,2758,1850,6338
flash,c2,flash_c2,harold_l_goodwin,8,4,continuation_with_prompt,True,999,2232,2232,per_call_sum,4828,gemini-2.5-flash,FinishReason.MAX_TOKENS,68.332791,2761,6421,1767
flash,c2,flash_c2,harold_l_goodwin,8,5,continuation_with_prompt,True,2232,2861,2861,per_call_sum,2530,gemini-2.5-flash,FinishReason.STOP,43.356571,2708,3332,2009
flash,c2,flash_c2,harold_l_goodwin,8,6,continuation_with_prompt,True,2861,3175,3175,per_call_sum,1127,gemini-2.5-flash,FinishReason.MAX_TOKENS,66.288873,2726,1510,6678
flash,c2,flash_c2,harold_l_goodwin,8,7,continuation_with_prompt,True,3175,3553,3553,per_call_sum,1367,gemini-2.5-flash,FinishReason.MAX_TOKENS,56.542049,2756,1819,6369
flash,c2,flash_c2,harold_l_goodwin,8,8,continuation_with_prompt,True,3553,3832,3832,per_call_sum,1270,gemini-2.5-flash,FinishReason.MAX_TOKENS,57.763209,2736,1647,6541
flash,c2,flash_c2,harold_l_goodwin,8,9,continuation_with_prompt,True,3832,4760,4760,per_call_sum,3732,gemini-2.5-flash,FinishReason.STOP,55.297073,2745,5021,2414
flash,c2,flash_c2,harold_l_goodwin,8,10,continuation_with_prompt,True,4760,6064,6064,per_call_sum,5228,gemini-2.5-flash,FinishReason.MAX_TOKENS,50.665984,2725,7081,1106
flash,c2,flash_c2,harold_l_goodwin,9,1,initial,True,0,222,222,per_call_sum,799,gemini-2.5-flash,FinishReason.MAX_TOKENS,47.847522,2024,1077,7111
flash,c2,flash_c2,harold_l_goodwin,9,2,continuation_with_prompt,True,222,301,301,per_call_sum,305,gemini-2.5-flash,FinishReason.MAX_TOKENS,54.77508,2730,400,7788
flash,c2,flash_c2,harold_l_goodwin,9,3,continuation_with_prompt,True,301,387,387,per_call_sum,229,gemini-2.5-flash,FinishReason.MAX_TOKENS,62.038744,2722,326,7862
flash,c2,flash_c2,harold_l_goodwin,9,4,continuation_with_prompt,True,387,1237,1237,per_call_sum,3068,gemini-2.5-flash,FinishReason.STOP,45.587742,2731,4084,1875
flash,c2,flash_c2,harold_l_goodwin,9,5,continuation_with_prompt,True,1237,2459,2459,per_call_sum,4913,gemini-2.5-flash,FinishReason.MAX_TOKENS,140.517214,2705,6477,1710
flash,c2,flash_c2,harold_l_goodwin,9,6,continuation_with_prompt,True,2459,2521,2521,per_call_sum,246,gemini-2.5-flash,FinishReason.MAX_TOKENS,54.372905,2705,328,7860
flash,c2,flash_c2,harold_l_goodwin,9,7,continuation_with_prompt,True,2521,3601,3601,per_call_sum,4442,gemini-2.5-flash,FinishReason.STOP,50.382626,2707,5820,917
flash,c2,flash_c2,harold_l_goodwin,9,8,continuation_with_prompt,True,3601,3658,3658,per_call_sum,251,gemini-2.5-flash,FinishReason.MAX_TOKENS,54.220156,2670,325,7863
flash,c2,flash_c2,harold_l_goodwin,9,9,continuation_with_prompt,True,3658,3894,3894,per_call_sum,975,gemini-2.5-flash,FinishReason.MAX_TOKENS,54.370107,2675,1269,6919
flash,c2,flash_c2,harold_l_goodwin,9,10,continuation_with_prompt,True,3894,5190,5190,per_call_sum,5233,gemini-2.5-flash,FinishReason.STOP,55.259226,2699,7007,1123
flash,c2,flash_c2,harold_l_goodwin,10,1,initial,True,0,351,351,per_call_sum,1510,gemini-2.5-flash,FinishReason.STOP,18.398025,2057,2001,1576
flash,c2,flash_c2,harold_l_goodwin,10,2,continuation_with_prompt,True,351,404,404,per_call_sum,245,gemini-2.5-flash,FinishReason.MAX_TOKENS,48.015156,2717,323,7865
flash,c2,flash_c2,harold_l_goodwin,10,3,continuation_with_prompt,True,404,519,519,per_call_sum,506,gemini-2.5-flash,FinishReason.MAX_TOKENS,51.710294,2728,671,7517
flash,c2,flash_c2,harold_l_goodwin,10,4,continuation_with_prompt,True,519,1203,1203,per_call_sum,2781,gemini-2.5-flash,FinishReason.STOP,38.303994,2748,3673,1990
flash,c2,flash_c2,harold_l_goodwin,10,5,continuation_with_prompt,True,1203,1583,1583,per_call_sum,1477,gemini-2.5-flash,FinishReason.MAX_TOKENS,47.158533,2730,1984,6204
flash,c2,flash_c2,harold_l_goodwin,10,6,continuation_with_prompt,True,1583,1705,1705,per_call_sum,506,gemini-2.5-flash,FinishReason.MAX_TOKENS,55.631078,2773,683,7505
flash,c2,flash_c2,harold_l_goodwin,10,7,continuation_with_prompt,True,1705,1948,1948,per_call_sum,1083,gemini-2.5-flash,FinishReason.MAX_TOKENS,135.467084,2759,1407,6781
flash,c2,flash_c2,harold_l_goodwin,10,8,continuation_with_prompt,True,1948,2271,2271,per_call_sum,1349,gemini-2.5-flash,FinishReason.MAX_TOKENS,60.055936,2736,1772,6416
flash,c2,flash_c2,harold_l_goodwin,10,9,continuation_with_prompt,True,2271,2346,2346,per_call_sum,228,gemini-2.5-flash,FinishReason.MAX_TOKENS,51.073603,2754,325,7863
flash,c2,flash_c2,harold_l_goodwin,10,10,continuation_with_prompt,True,2346,2770,2770,per_call_sum,1864,gemini-2.5-flash,FinishReason.MAX_TOKENS,52.29985,2772,2433,5755
