source_type,condition,feature,chunk_size,start_mark,author,cohort,sample_id,prompt_source_book,run_id,predicted_author,correct
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_05.txt,full_books/herbert_george_wells_full.txt,5,oscar_wilde,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_06.txt,gutenberg_texts/35.txt,6,mary_shelley,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_07.txt,full_books/herbert_george_wells_full.txt,7,oscar_wilde,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_08.txt,gutenberg_texts/35.txt,8,mary_shelley,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_09.txt,full_books/herbert_george_wells_full.txt,9,oscar_wilde,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_10.txt,gutenberg_texts/35.txt,10,mary_shelley,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_11.txt,full_books/herbert_george_wells_full.txt,11,oscar_wilde,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_12.txt,gutenberg_texts/35.txt,12,mary_shelley,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_13.txt,full_books/herbert_george_wells_full.txt,13,oscar_wilde,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_14.txt,gutenberg_texts/35.txt,14,mary_shelley,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_15.txt,full_books/herbert_george_wells_full.txt,15,oscar_wilde,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_16.txt,gutenberg_texts/35.txt,16,mary_shelley,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_17.txt,full_books/herbert_george_wells_full.txt,17,oscar_wilde,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_18.txt,gutenberg_texts/35.txt,18,mary_shelley,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_19.txt,full_books/herbert_george_wells_full.txt,19,charles_dickens,0
llm,flash,f3,2000,2000,herbert_george_wells,existing,generated_texts_positional_mechanism_v1/flash_c2/herbert_george_wells/run_20.txt,gutenberg_texts/35.txt,20,mary_shelley,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_01.txt,full_books/agnes_may_fleming_full.txt,1,john_c_hutcheson,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_02.txt,gutenberg_texts/7063.txt,2,oscar_wilde,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_03.txt,full_books/agnes_may_fleming_full.txt,3,john_c_hutcheson,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_04.txt,gutenberg_texts/7063.txt,4,oscar_wilde,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_05.txt,full_books/agnes_may_fleming_full.txt,5,mary_shelley,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_06.txt,gutenberg_texts/7063.txt,6,oscar_wilde,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_07.txt,full_books/agnes_may_fleming_full.txt,7,mary_shelley,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_08.txt,gutenberg_texts/7063.txt,8,charles_dickens,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_09.txt,full_books/agnes_may_fleming_full.txt,9,mary_shelley,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_10.txt,gutenberg_texts/7063.txt,10,charles_dickens,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_11.txt,full_books/agnes_may_fleming_full.txt,11,mary_shelley,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_12.txt,gutenberg_texts/7063.txt,12,oscar_wilde,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_13.txt,full_books/agnes_may_fleming_full.txt,13,mary_shelley,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_14.txt,gutenberg_texts/7063.txt,14,oscar_wilde,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_15.txt,full_books/agnes_may_fleming_full.txt,15,mary_shelley,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_16.txt,gutenberg_texts/7063.txt,16,oscar_wilde,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_17.txt,full_books/agnes_may_fleming_full.txt,17,mary_shelley,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_18.txt,gutenberg_texts/7063.txt,18,oscar_wilde,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_19.txt,full_books/agnes_may_fleming_full.txt,19,charles_dickens,0
llm,flash,f3,2000,2000,agnes_may_fleming,existing,generated_texts_positional_mechanism_v1/flash_c2/agnes_may_fleming/run_20.txt,gutenberg_texts/7063.txt,20,charles_dickens,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_01.txt,gutenberg_texts/46.txt,1,charles_dickens,1
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_02.txt,gutenberg_texts/98.txt,2,mary_shelley,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_03.txt,gutenberg_texts/1400.txt,3,mary_shelley,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_04.txt,gutenberg_texts/46.txt,4,mary_shelley,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_05.txt,gutenberg_texts/98.txt,5,mary_shelley,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_06.txt,gutenberg_texts/1400.txt,6,mary_shelley,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_07.txt,gutenberg_texts/46.txt,7,kathleen_thompson_norris,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_08.txt,gutenberg_texts/98.txt,8,john_c_hutcheson,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_09.txt,gutenberg_texts/1400.txt,9,mary_shelley,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_10.txt,gutenberg_texts/46.txt,10,charles_dickens,1
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_11.txt,gutenberg_texts/98.txt,11,mary_shelley,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_12.txt,gutenberg_texts/1400.txt,12,jane_austen,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_13.txt,gutenberg_texts/46.txt,13,kathleen_thompson_norris,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_14.txt,gutenberg_texts/98.txt,14,jane_austen,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_15.txt,gutenberg_texts/1400.txt,15,mary_shelley,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_16.txt,gutenberg_texts/46.txt,16,charles_dickens,1
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_17.txt,gutenberg_texts/98.txt,17,oscar_wilde,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_18.txt,gutenberg_texts/1400.txt,18,mary_shelley,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_19.txt,gutenberg_texts/46.txt,19,mary_shelley,0
llm,flash,f3,2000,2000,charles_dickens,existing,generated_texts_positional_mechanism_v1/flash_c2/charles_dickens/run_20.txt,gutenberg_texts/98.txt,20,oscar_wilde,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_01.txt,gutenberg_texts/74.txt,1,herbert_george_wells,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_02.txt,gutenberg_texts/76.txt,2,oscar_wilde,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_03.txt,gutenberg_texts/74.txt,3,mary_shelley,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_04.txt,gutenberg_texts/76.txt,4,mary_shelley,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_05.txt,gutenberg_texts/74.txt,5,oscar_wilde,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_06.txt,gutenberg_texts/76.txt,6,jane_austen,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_07.txt,gutenberg_texts/74.txt,7,charles_dickens,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_08.txt,gutenberg_texts/76.txt,8,herbert_george_wells,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_09.txt,gutenberg_texts/74.txt,9,oscar_wilde,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_10.txt,gutenberg_texts/76.txt,10,oscar_wilde,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_11.txt,gutenberg_texts/74.txt,11,charles_dickens,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_12.txt,gutenberg_texts/76.txt,12,oscar_wilde,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_13.txt,gutenberg_texts/74.txt,13,herbert_george_wells,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_14.txt,gutenberg_texts/76.txt,14,mary_shelley,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_15.txt,gutenberg_texts/74.txt,15,kathleen_thompson_norris,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_16.txt,gutenberg_texts/76.txt,16,jane_austen,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_17.txt,gutenberg_texts/74.txt,17,charles_dickens,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_18.txt,gutenberg_texts/76.txt,18,ethel_m_dell,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_19.txt,gutenberg_texts/74.txt,19,mary_shelley,0
llm,flash,f3,2000,2000,mark_twain,existing,generated_texts_positional_mechanism_v1/flash_c2/mark_twain/run_20.txt,gutenberg_texts/76.txt,20,kathleen_thompson_norris,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_01.txt,gutenberg_texts/1661.txt,1,charles_dickens,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_02.txt,gutenberg_texts/244.txt,2,kathleen_thompson_norris,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_03.txt,gutenberg_texts/2852.txt,3,oscar_wilde,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_04.txt,gutenberg_texts/1661.txt,4,charles_dickens,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_05.txt,gutenberg_texts/244.txt,5,mary_shelley,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_06.txt,gutenberg_texts/2852.txt,6,mary_shelley,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_07.txt,gutenberg_texts/1661.txt,7,charles_dickens,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_08.txt,gutenberg_texts/244.txt,8,mary_shelley,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_09.txt,gutenberg_texts/2852.txt,9,charles_dickens,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_10.txt,gutenberg_texts/1661.txt,10,charles_dickens,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_11.txt,gutenberg_texts/244.txt,11,oscar_wilde,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_12.txt,gutenberg_texts/2852.txt,12,mary_shelley,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_13.txt,gutenberg_texts/1661.txt,13,charles_dickens,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_14.txt,gutenberg_texts/244.txt,14,mary_shelley,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_15.txt,gutenberg_texts/2852.txt,15,oscar_wilde,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_16.txt,gutenberg_texts/1661.txt,16,oscar_wilde,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_17.txt,gutenberg_texts/244.txt,17,charles_dickens,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_18.txt,gutenberg_texts/2852.txt,18,oscar_wilde,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_19.txt,gutenberg_texts/1661.txt,19,charles_dickens,0
llm,flash,f3,2000,2000,arthur_conan_doyle,existing,generated_texts_positional_mechanism_v1/flash_c2/arthur_conan_doyle/run_20.txt,gutenberg_texts/244.txt,20,oscar_wilde,0
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_01.txt,gutenberg_texts/84.txt,1,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_02.txt,gutenberg_texts/18247.txt,2,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_03.txt,gutenberg_texts/84.txt,3,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_04.txt,gutenberg_texts/18247.txt,4,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_05.txt,gutenberg_texts/84.txt,5,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_06.txt,gutenberg_texts/18247.txt,6,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_07.txt,gutenberg_texts/84.txt,7,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_08.txt,gutenberg_texts/18247.txt,8,oscar_wilde,0
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_09.txt,gutenberg_texts/84.txt,9,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_10.txt,gutenberg_texts/18247.txt,10,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_11.txt,gutenberg_texts/84.txt,11,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_12.txt,gutenberg_texts/18247.txt,12,joseph_conrad,0
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_13.txt,gutenberg_texts/84.txt,13,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_14.txt,gutenberg_texts/18247.txt,14,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_15.txt,gutenberg_texts/84.txt,15,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_16.txt,gutenberg_texts/18247.txt,16,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_17.txt,gutenberg_texts/84.txt,17,charles_dickens,0
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_18.txt,gutenberg_texts/18247.txt,18,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_19.txt,gutenberg_texts/84.txt,19,mary_shelley,1
llm,flash,f3,2000,2000,mary_shelley,existing,generated_texts_positional_mechanism_v1/flash_c2/mary_shelley/run_20.txt,gutenberg_texts/18247.txt,20,jane_austen,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_01.txt,gutenberg_texts/1260.txt,1,oscar_wilde,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_02.txt,gutenberg_texts/30486.txt,2,kathleen_thompson_norris,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_03.txt,gutenberg_texts/1260.txt,3,charles_dickens,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_04.txt,gutenberg_texts/30486.txt,4,kathleen_thompson_norris,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_05.txt,gutenberg_texts/1260.txt,5,oscar_wilde,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_06.txt,gutenberg_texts/30486.txt,6,charles_dickens,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_07.txt,gutenberg_texts/1260.txt,7,mary_shelley,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_08.txt,gutenberg_texts/30486.txt,8,kathleen_thompson_norris,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_09.txt,gutenberg_texts/1260.txt,9,mary_shelley,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_10.txt,gutenberg_texts/30486.txt,10,oscar_wilde,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_11.txt,gutenberg_texts/1260.txt,11,oscar_wilde,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_12.txt,gutenberg_texts/30486.txt,12,kathleen_thompson_norris,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_13.txt,gutenberg_texts/1260.txt,13,mary_shelley,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_14.txt,gutenberg_texts/30486.txt,14,kathleen_thompson_norris,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_15.txt,gutenberg_texts/1260.txt,15,oscar_wilde,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_16.txt,gutenberg_texts/30486.txt,16,charles_dickens,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_17.txt,gutenberg_texts/1260.txt,17,mary_shelley,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_18.txt,gutenberg_texts/30486.txt,18,charles_dickens,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_19.txt,gutenberg_texts/1260.txt,19,charles_dickens,0
llm,flash,f3,2000,2000,charlotte_bronte,existing,generated_texts_positional_mechanism_v1/flash_c2/charlotte_bronte/run_20.txt,gutenberg_texts/30486.txt,20,kathleen_thompson_norris,0
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_01.txt,gutenberg_texts/174.txt,1,oscar_wilde,1
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_02.txt,gutenberg_texts/773.txt,2,mary_shelley,0
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_03.txt,gutenberg_texts/174.txt,3,oscar_wilde,1
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_04.txt,gutenberg_texts/773.txt,4,mary_shelley,0
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_05.txt,gutenberg_texts/174.txt,5,oscar_wilde,1
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_06.txt,gutenberg_texts/773.txt,6,mary_shelley,0
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_07.txt,gutenberg_texts/174.txt,7,oscar_wilde,1
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_08.txt,gutenberg_texts/773.txt,8,mary_shelley,0
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_09.txt,gutenberg_texts/174.txt,9,oscar_wilde,1
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_10.txt,gutenberg_texts/773.txt,10,mary_shelley,0
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_11.txt,gutenberg_texts/174.txt,11,oscar_wilde,1
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_12.txt,gutenberg_texts/773.txt,12,mary_shelley,0
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_13.txt,gutenberg_texts/174.txt,13,oscar_wilde,1
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_14.txt,gutenberg_texts/773.txt,14,mary_shelley,0
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_15.txt,gutenberg_texts/174.txt,15,oscar_wilde,1
llm,flash,f3,2000,2000,oscar_wilde,existing,generated_texts_positional_mechanism_v1/flash_c2/oscar_wilde/run_16.txt,gutenberg_texts/773.txt,16,mary_shelley,0
